hp,dp,ap,offH,offD,offA,pnlH,pnlD,pnlA,worstPnl,riskRatio,riskLabel,concLabel
0.1500,0.1000,0.7500,6.133,9.200,1.227,800000,800000,800000,800000,0.9200,good,heavy
0.1500,0.1100,0.7400,6.133,8.364,1.243,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.1200,0.7300,6.133,7.667,1.260,800000,800000,800000,800000,0.9200,good,heavy
0.1500,0.1300,0.7200,6.133,7.077,1.278,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.1400,0.7100,6.133,6.571,1.296,800000,800000,800000,800000,0.9200,good,heavy
0.1500,0.1500,0.7000,6.133,6.133,1.314,800000,800000,800000,800000,0.9200,good,heavy
0.1500,0.1600,0.6900,6.133,5.750,1.333,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.1700,0.6800,6.133,5.412,1.353,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.1800,0.6700,6.133,5.111,1.373,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.1900,0.6600,6.133,4.842,1.394,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.2000,0.6500,6.133,4.600,1.415,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.2100,0.6400,6.133,4.381,1.438,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.2200,0.6300,6.133,4.182,1.460,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.2300,0.6200,6.133,4.000,1.484,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.2400,0.6100,6.133,3.833,1.508,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.2500,0.6000,6.133,3.680,1.533,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.2600,0.5900,6.133,3.538,1.559,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.2700,0.5800,6.133,3.407,1.586,800000,800000,800000,800000,0.9200,good,moderate
0.1500,0.2800,0.5700,6.133,3.286,1.614,800000,800000,800000,800000,0.9200,good,moderate
0.1500,0.2900,0.5600,6.133,3.172,1.643,800000,800000,800000,800000,0.9200,good,moderate
0.1500,0.3000,0.5500,6.133,3.067,1.673,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.3100,0.5400,6.133,2.968,1.704,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.3200,0.5300,6.133,2.875,1.736,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.3300,0.5200,6.133,2.788,1.769,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.3400,0.5100,6.133,2.706,1.804,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.3500,0.5000,6.133,2.629,1.840,800000,800000,800000,800000,0.9200,good,moderate
0.1500,0.3600,0.4900,6.133,2.556,1.878,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.3700,0.4800,6.133,2.486,1.917,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.3800,0.4700,6.133,2.421,1.957,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.3900,0.4600,6.133,2.359,2.000,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.4000,0.4500,6.133,2.300,2.044,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.4100,0.4400,6.133,2.244,2.091,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.4200,0.4300,6.133,2.190,2.140,800000,800000,800000,800000,0.9200,good,balanced
0.1500,0.4300,0.4200,6.133,2.140,2.190,800000,800000,800000,800000,0.9200,good,balanced
0.1500,0.4400,0.4100,6.133,2.091,2.244,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.4500,0.4000,6.133,2.044,2.300,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.4600,0.3900,6.133,2.000,2.359,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.4700,0.3800,6.133,1.957,2.421,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.4800,0.3700,6.133,1.917,2.486,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.4900,0.3600,6.133,1.878,2.556,800000,800000,800000,800000,0.9200,max,balanced
0.1500,0.5000,0.3500,6.133,1.840,2.629,800000,800000,800000,800000,0.9200,good,moderate
0.1500,0.5100,0.3400,6.133,1.804,2.706,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.5200,0.3300,6.133,1.769,2.788,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.5300,0.3200,6.133,1.736,2.875,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.5400,0.3100,6.133,1.704,2.968,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.5500,0.3000,6.133,1.673,3.067,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.5600,0.2900,6.133,1.643,3.172,800000,800000,800000,800000,0.9200,good,moderate
0.1500,0.5700,0.2800,6.133,1.614,3.286,800000,800000,800000,800000,0.9200,good,moderate
0.1500,0.5800,0.2700,6.133,1.586,3.407,800000,800000,800000,800000,0.9200,good,moderate
0.1500,0.5900,0.2600,6.133,1.559,3.538,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.6000,0.2500,6.133,1.533,3.680,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.6100,0.2400,6.133,1.508,3.833,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.6200,0.2300,6.133,1.484,4.000,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.6300,0.2200,6.133,1.460,4.182,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.6400,0.2100,6.133,1.438,4.381,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.6500,0.2000,6.133,1.415,4.600,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.6600,0.1900,6.133,1.394,4.842,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.6700,0.1800,6.133,1.373,5.111,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.6800,0.1700,6.133,1.353,5.412,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.6900,0.1600,6.133,1.333,5.750,800000,800000,800000,800000,0.9200,max,moderate
0.1500,0.7000,0.1500,6.133,1.314,6.133,800000,800000,800000,800000,0.9200,good,heavy
0.1500,0.7100,0.1400,6.133,1.296,6.571,800000,800000,800000,800000,0.9200,good,heavy
0.1500,0.7200,0.1300,6.133,1.278,7.077,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.7300,0.1200,6.133,1.260,7.667,800000,800000,800000,800000,0.9200,good,heavy
0.1500,0.7400,0.1100,6.133,1.243,8.364,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.7500,0.1000,6.133,1.227,9.200,800000,800000,800000,800000,0.9200,good,heavy
0.1500,0.7600,0.0900,6.133,1.211,10.222,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.7700,0.0800,6.133,1.195,11.500,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.7800,0.0700,6.133,1.179,13.143,800000,800000,800000,800000,0.9200,good,heavy
0.1500,0.7900,0.0600,6.133,1.165,15.333,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.8000,0.0500,6.133,1.150,18.400,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.8100,0.0400,6.133,1.136,23.000,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.8200,0.0300,6.133,1.122,30.667,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.8300,0.0200,6.133,1.108,46.000,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.8400,0.0100,6.133,1.095,92.000,800000,800000,800000,800000,0.9200,max,heavy
0.1500,0.8500,0.0000,6.133,1.082,999.000,800000,800000,10000000,800000,0.9200,good,heavy
0.1600,0.0000,0.8400,5.750,999.000,1.095,800000,10000000,800000,800000,0.9200,max,heavy
0.1600,0.0100,0.8300,5.750,92.000,1.108,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.0200,0.8200,5.750,46.000,1.122,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.0300,0.8100,5.750,30.667,1.136,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.0400,0.8000,5.750,23.000,1.150,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.0500,0.7900,5.750,18.400,1.165,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.0600,0.7800,5.750,15.333,1.179,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.0700,0.7700,5.750,13.143,1.195,800000,800000,800000,800000,0.9200,good,heavy
0.1600,0.0800,0.7600,5.750,11.500,1.211,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.0900,0.7500,5.750,10.222,1.227,800000,800000,800000,800000,0.9200,good,heavy
0.1600,0.1000,0.7400,5.750,9.200,1.243,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.1100,0.7300,5.750,8.364,1.260,800000,800000,800000,800000,0.9200,good,heavy
0.1600,0.1200,0.7200,5.750,7.667,1.278,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.1300,0.7100,5.750,7.077,1.296,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.1400,0.7000,5.750,6.571,1.314,800000,800000,800000,800000,0.9200,good,heavy
0.1600,0.1500,0.6900,5.750,6.133,1.333,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.1600,0.6800,5.750,5.750,1.353,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.1700,0.6700,5.750,5.412,1.373,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.1800,0.6600,5.750,5.111,1.394,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.1900,0.6500,5.750,4.842,1.415,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.2000,0.6400,5.750,4.600,1.438,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.2100,0.6300,5.750,4.381,1.460,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.2200,0.6200,5.750,4.182,1.484,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.2300,0.6100,5.750,4.000,1.508,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.2400,0.6000,5.750,3.833,1.533,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.2500,0.5900,5.750,3.680,1.559,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.2600,0.5800,5.750,3.538,1.586,800000,800000,800000,800000,0.9200,good,moderate
0.1600,0.2700,0.5700,5.750,3.407,1.614,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.2800,0.5600,5.750,3.286,1.643,800000,800000,800000,800000,0.9200,good,moderate
0.1600,0.2900,0.5500,5.750,3.172,1.673,800000,800000,800000,800000,0.9200,good,moderate
0.1600,0.3000,0.5400,5.750,3.067,1.704,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.3100,0.5300,5.750,2.968,1.736,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.3200,0.5200,5.750,2.875,1.769,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.3300,0.5100,5.750,2.788,1.804,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.3400,0.5000,5.750,2.706,1.840,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.3500,0.4900,5.750,2.629,1.878,800000,800000,800000,800000,0.9200,good,balanced
0.1600,0.3600,0.4800,5.750,2.556,1.917,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.3700,0.4700,5.750,2.486,1.957,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.3800,0.4600,5.750,2.421,2.000,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.3900,0.4500,5.750,2.359,2.044,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.4000,0.4400,5.750,2.300,2.091,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.4100,0.4300,5.750,2.244,2.140,800000,800000,800000,800000,0.9200,good,balanced
0.1600,0.4200,0.4200,5.750,2.190,2.190,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.4300,0.4100,5.750,2.140,2.244,800000,800000,800000,800000,0.9200,good,balanced
0.1600,0.4400,0.4000,5.750,2.091,2.300,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.4500,0.3900,5.750,2.044,2.359,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.4600,0.3800,5.750,2.000,2.421,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.4700,0.3700,5.750,1.957,2.486,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.4800,0.3600,5.750,1.917,2.556,800000,800000,800000,800000,0.9200,max,balanced
0.1600,0.4900,0.3500,5.750,1.878,2.629,800000,800000,800000,800000,0.9200,good,balanced
0.1600,0.5000,0.3400,5.750,1.840,2.706,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.5100,0.3300,5.750,1.804,2.788,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.5200,0.3200,5.750,1.769,2.875,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.5300,0.3100,5.750,1.736,2.968,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.5400,0.3000,5.750,1.704,3.067,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.5500,0.2900,5.750,1.673,3.172,800000,800000,800000,800000,0.9200,good,moderate
0.1600,0.5600,0.2800,5.750,1.643,3.286,800000,800000,800000,800000,0.9200,good,moderate
0.1600,0.5700,0.2700,5.750,1.614,3.407,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.5800,0.2600,5.750,1.586,3.538,800000,800000,800000,800000,0.9200,good,moderate
0.1600,0.5900,0.2500,5.750,1.559,3.680,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.6000,0.2400,5.750,1.533,3.833,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.6100,0.2300,5.750,1.508,4.000,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.6200,0.2200,5.750,1.484,4.182,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.6300,0.2100,5.750,1.460,4.381,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.6400,0.2000,5.750,1.438,4.600,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.6500,0.1900,5.750,1.415,4.842,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.6600,0.1800,5.750,1.394,5.111,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.6700,0.1700,5.750,1.373,5.412,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.6800,0.1600,5.750,1.353,5.750,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.6900,0.1500,5.750,1.333,6.133,800000,800000,800000,800000,0.9200,max,moderate
0.1600,0.7000,0.1400,5.750,1.314,6.571,800000,800000,800000,800000,0.9200,good,heavy
0.1600,0.7100,0.1300,5.750,1.296,7.077,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.7200,0.1200,5.750,1.278,7.667,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.7300,0.1100,5.750,1.260,8.364,800000,800000,800000,800000,0.9200,good,heavy
0.1600,0.7400,0.1000,5.750,1.243,9.200,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.7500,0.0900,5.750,1.227,10.222,800000,800000,800000,800000,0.9200,good,heavy
0.1600,0.7600,0.0800,5.750,1.211,11.500,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.7700,0.0700,5.750,1.195,13.143,800000,800000,800000,800000,0.9200,good,heavy
0.1600,0.7800,0.0600,5.750,1.179,15.333,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.7900,0.0500,5.750,1.165,18.400,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.8000,0.0400,5.750,1.150,23.000,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.8100,0.0300,5.750,1.136,30.667,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.8200,0.0200,5.750,1.122,46.000,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.8300,0.0100,5.750,1.108,92.000,800000,800000,800000,800000,0.9200,max,heavy
0.1600,0.8400,0.0000,5.750,1.095,999.000,800000,800000,10000000,800000,0.9200,max,heavy
0.1700,0.0000,0.8300,5.412,999.000,1.108,800000,10000000,800000,800000,0.9200,max,heavy
0.1700,0.0100,0.8200,5.412,92.000,1.122,800000,800000,800000,800000,0.9200,max,heavy
0.1700,0.0200,0.8100,5.412,46.000,1.136,800000,800000,800000,800000,0.9200,max,heavy
0.1700,0.0300,0.8000,5.412,30.667,1.150,800000,800000,800000,800000,0.9200,max,heavy
0.1700,0.0400,0.7900,5.412,23.000,1.165,800000,800000,800000,800000,0.9200,max,heavy
0.1700,0.0500,0.7800,5.412,18.400,1.179,800000,800000,800000,800000,0.9200,max,heavy
0.1700,0.0600,0.7700,5.412,15.333,1.195,800000,800000,800000,800000,0.9200,max,heavy
0.1700,0.0700,0.7600,5.412,13.143,1.211,800000,800000,800000,800000,0.9200,good,heavy
0.1700,0.0800,0.7500,5.412,11.500,1.227,800000,800000,800000,800000,0.9200,good,heavy
0.1700,0.0900,0.7400,5.412,10.222,1.243,800000,800000,800000,800000,0.9200,max,heavy
0.1700,0.1000,0.7300,5.412,9.200,1.260,800000,800000,800000,800000,0.9200,good,heavy
0.1700,0.1100,0.7200,5.412,8.364,1.278,800000,800000,800000,800000,0.9200,max,heavy
0.1700,0.1200,0.7100,5.412,7.667,1.296,800000,800000,800000,800000,0.9200,max,heavy
0.1700,0.1300,0.7000,5.412,7.077,1.314,800000,800000,800000,800000,0.9200,good,heavy
0.1700,0.1400,0.6900,5.412,6.571,1.333,800000,800000,800000,800000,0.9200,good,moderate
0.1700,0.1500,0.6800,5.412,6.133,1.353,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.1600,0.6700,5.412,5.750,1.373,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.1700,0.6600,5.412,5.412,1.394,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.1800,0.6500,5.412,5.111,1.415,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.1900,0.6400,5.412,4.842,1.438,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.2000,0.6300,5.412,4.600,1.460,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.2100,0.6200,5.412,4.381,1.484,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.2200,0.6100,5.412,4.182,1.508,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.2300,0.6000,5.412,4.000,1.533,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.2400,0.5900,5.412,3.833,1.559,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.2500,0.5800,5.412,3.680,1.586,800000,800000,800000,800000,0.9200,good,moderate
0.1700,0.2600,0.5700,5.412,3.538,1.614,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.2700,0.5600,5.412,3.407,1.643,800000,800000,800000,800000,0.9200,good,moderate
0.1700,0.2800,0.5500,5.412,3.286,1.673,800000,800000,800000,800000,0.9200,good,moderate
0.1700,0.2900,0.5400,5.412,3.172,1.704,800000,800000,800000,800000,0.9200,good,moderate
0.1700,0.3000,0.5300,5.412,3.067,1.736,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.3100,0.5200,5.412,2.968,1.769,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.3200,0.5100,5.412,2.875,1.804,800000,800000,800000,800000,0.9200,max,moderate
0.1700,0.3300,0.5000,5.412,2.788,1.840,800000,800000,800000,800000,0.9200,max,moderate
